,instance,hate_count,url_count,mentions_count,hashtag_count,hate_avg,url_avg,mentions_avg,hashtag_avg,users,posts,nsfw,media_removal,fed_time_rem,reject,quaran_inst,accept,avatar,banner,followers_only,report,reject_deletes,hate_perc,url_perc,mentions_perc,hash_perc,followers_count,following_count,reblogs_count,replies_count,active_halfyear,active_month,hash_ftr,hash_rej,hash_sen,users_tr,posts_tr,hate_tr,url_tr,blocked
92,cybert-media.net,31974.0,1760.0,14431.0,2404.0,1.3593809786998852,0.0748267505633263,0.6135629251700679,0.1022108843537415,4.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2622124909655202,0.0350750393265592,0.256111559882658,0.0319714297861485,3058,644,8,20,0.0,0.0,0.0,0.0,0.0,1.2599210498948732,2.105005373317045,5.63377495887154,3.474711710861114,0
93,cybre.club,6416.0,408.0,5022.0,487.0,1.2972098665588354,0.0824909017387788,1.0155712841253792,0.0984833164812942,18.0,41216.0,6.0,1.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2196724625960372,0.0385159725030327,0.3265264860493328,0.0265871411241407,424175,22328,7,18,0.0,0.0,0.0,0.0,0.0,1.6188704068605666,5.87729703469158,4.310662874988611,2.7233911835306324,0
94,cyrix.matto.nl,16707.0,1905.0,5681.0,3307.0,2.288316668949459,0.260923161210793,0.7782191780821918,0.453013698630137,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3110532803725517,0.1124503492672236,0.2483221476510067,0.0836871661416244,5844,950,5,1,0.0,0.0,0.0,0.0,0.0,1.2599210498948732,1.7320508075688772,5.056108815720765,3.5208632977885497,0
95,d20hero.club,8322.0,561.0,3997.0,638.0,1.505426917510854,0.1014833574529667,0.7231771304505157,0.115433327302334,25.0,7043.0,8.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2412264833574529,0.047485528219971,0.2746924746743849,0.0265918958031837,3122,7423,6,35,0.0,0.0,0.0,0.0,0.0,1.7099759466766968,4.378173299366359,4.501645432418157,2.871841564940964,0
96,damogran.space,6583.0,361.0,3673.0,601.0,1.410542104135419,0.0773516177415898,0.7871838834119159,0.1288041148735533,1.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2368759374330405,0.0353546175273194,0.2920505678165845,0.0317120205699592,384172,11751,4,84,0.0,0.0,0.0,0.0,0.0,1.0,2.753685989156313,4.329163377168273,2.668401648721945,0
97,dansu.org,85955.0,9388.0,27499.0,19501.0,2.2171064510304626,0.242152235033145,0.7093221213371853,0.5030179529508874,33.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2968351002089298,0.1005184554669968,0.2227681910805024,0.097203951610823,464052,26379,3,11,0.0,0.0,0.0,0.0,1.0,1.7909590531320994,2.736580418554972,6.643218304055939,4.592990144128395,0
98,darknedgy.net,39164.0,1512.0,41131.0,1243.0,1.6191499917314371,0.0625103357036547,1.700541613263323,0.0513912432298342,18.0,432.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2476227881594179,0.0285885563089135,0.3090582106829833,0.0144699851165867,35041,25324,9,21,0.0,0.0,0.0,0.0,0.0,1.6188704068605666,2.749459273997205,5.827485125235209,3.3878587775517346,0
99,dartisan.dev,460.0,393.0,84.0,91.0,1.0502283105022832,0.8972602739726028,0.1922196796338672,0.2082379862700228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3984018264840183,0.0787671232876712,0.0639269406392694,532003,249,0,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.778388495038381,2.7064422115822677,0
100,dcentralisedmedia.com,4657.0,561.0,2630.0,1034.0,1.697776157491797,0.2045205978855268,0.9591539022611232,0.3770970094821298,4.0,239.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2621217644914328,0.0876777251184834,0.2880058330295297,0.0681735326285089,42880,27993,7,17,0.0,0.0,0.0,0.0,1.0,1.2599210498948732,2.4911486898408435,4.086495637757631,2.871841564940964,0
101,debiru.xyz,374386.0,34571.0,238052.0,45451.0,1.5872893392406673,0.1465711317914909,1.0092765322389174,0.1927000305260658,3.0,759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2381934581222309,0.0678205753291077,0.2864286774214063,0.047444512750938,6965,3313,4,43,0.0,0.0,0.0,0.0,0.0,1.2009369551760027,3.0202319394072115,8.48958771832577,5.707579775028484,0
102,decentralised.social,16277.0,1681.0,5872.0,1946.0,1.9059718969555035,0.1968384074941452,0.6876683452394894,0.2278955381192177,1.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2782786885245901,0.0875292740046838,0.2768149882903981,0.0569672131147541,482280,11891,5,85,0.0,0.0,0.0,0.0,1.0,1.0,2.8844991406148166,5.034183716759907,3.4482172403827303,0
103,detrended.net,1304.0,169.0,120.0,49.0,3.26,0.4225,0.3,0.1225,2.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36375,0.185,0.14375,0.055,436,144,2,5,0.0,0.0,0.0,0.0,1.0,1.122462048309373,2.4080884530367643,3.305315588951045,2.3513346877207573,0
104,detroitriotcity.com,17192.0,1669.0,14082.0,2357.0,1.3764611689351478,0.1336269015212169,1.1275522459764593,0.1887260789494755,5.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2178943154523619,0.0614891913530824,0.282986389111289,0.0646917534027221,60965,10394,27,2,0.0,0.0,0.0,0.0,1.0,1.3076604860118306,1.5704178024750195,5.080280990004648,3.4441024055728238,0
105,dev.ple.b-shock.org,448.0,516.0,574.0,2373.0,0.2043795620437956,0.2354014598540146,0.2619808306709265,1.0830670926517572,6.0,3940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0469890510948905,0.1074361313868613,0.1275091240875912,0.2005018248175182,64,50,2,3,0.0,0.0,0.0,0.0,0.0,1.3480061545972777,3.974196808953494,2.766175108536977,2.832098041049568,0
106,develop.ilja.space,15.0,0.0,8.0,2.0,0.6,0.0,0.3333333333333333,0.0833333333333333,5.0,84.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.14,0.0,0.16,0.02,0,0,0,2,0.0,0.0,0.0,0.0,1.0,1.3076604860118306,2.092730068567824,1.5704178024750195,0.0,1
107,devs.live,148240.0,6567.0,181492.0,7949.0,1.3301389898337326,0.0589248701176343,1.628519641799616,0.0713260233655761,26.0,683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2160533706604932,0.0263174423717103,0.328375819896453,0.0205568566224303,15918,11663,7,84,0.0,0.0,0.0,0.0,1.0,1.721190305691782,2.967586936441561,7.274909041987978,4.327407924604534,0
108,djsumdog.com,270287.0,19698.0,223740.0,19470.0,1.4770749994535162,0.1076464030428224,1.2227098099865017,0.1064010011640171,5.0,9369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2381850175967823,0.0486835202308348,0.3282428355957768,0.0272148993376614,426410,19102,32,94,0.0,0.0,0.0,0.0,0.0,1.3076604860118306,4.591439574361744,8.040891333323183,5.1968121929704845,1
109,dline.xyz,59638.0,6705.0,36033.0,5374.0,1.6352170217433029,0.1838446985275972,0.9880175486701398,0.1473539895804771,60.0,1182.0,8.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2524197307449755,0.0795015217570124,0.2981409887307724,0.0377423158125634,467988,15740,4,1,0.0,0.0,0.0,0.0,1.0,1.9786024464679264,3.2516434094881226,6.250582788925934,4.342433039829968,0
110,doesnt.undo.it,12033.0,669.0,6664.0,1212.0,1.3032600454890069,0.0724574894400519,0.7218370883882149,0.1312824956672443,5.0,14652.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2226795191162136,0.0328712227878262,0.2829524531571537,0.0282140149463879,356983,25213,14,14,0.0,0.0,0.0,0.0,0.0,1.3076604860118306,4.946706594236908,4.78698778676371,2.9573610790901443,0
111,donotsta.re,9263.0,716.0,5403.0,558.0,1.3378105141536685,0.1034084344309647,0.7804420049111657,0.0806008955655062,20.0,1487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2236424032351242,0.0449162333911034,0.2850231080300404,0.0207972270363951,383966,11751,7,37,0.0,0.0,0.0,0.0,0.0,1.6475489724420656,3.378457770365103,4.582740621831809,2.991016694349869,0
112,dontbulling.me,3893.0,160.0,2588.0,220.0,1.190884062404405,0.0489446313857448,0.791921664626683,0.0673194614443084,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203732028143163,0.024013459773631,0.2936677883144693,0.024013459773631,900,191,2,11,0.0,0.0,0.0,0.0,0.0,1.414213562373095,1.7817974362806783,3.966255925660489,2.329986101501426,0
113,dsocialize.net,166105.0,9149.0,113852.0,4998.0,1.6056083438856292,0.0884362947425401,1.10052971426362,0.0483122607586126,22.0,843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2439271939914744,0.0416082665558272,0.3237460489304322,0.0145863338907523,6160,3514,5,53,0.0,0.0,0.0,0.0,0.0,1.6739293087389882,3.0735333444862234,7.414191245515429,4.573292067495737,0
114,dudu.best,5398.0,1637.0,6685.0,1925.0,0.2697920831667333,0.0818172730907637,0.3341330534312991,0.0962163242864997,291.0,10795.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056327469012395,0.034811075569772,0.1377948820471811,0.0300629748100759,3182,1684,18,20,0.0,0.0,0.0,0.0,0.0,2.5742387976791643,4.7011463841301335,4.188309948267551,3.4330077188332813,0
115,dystopian.space,3834.0,211.0,7956.0,132.0,1.4142382884544449,0.0778310586499446,2.9357933579335795,0.0487084870848708,8.0,28603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2093323496864625,0.0254518627812615,0.3823312430837329,0.0138325341202508,282698,6717,2,12,0.0,0.0,0.0,0.0,0.0,1.414213562373095,5.530129028577035,3.956173699274148,2.439947092282751,1
116,easy.saramara.ai,10810.0,1262.0,6322.0,1644.0,1.387142307198768,0.1619402027460541,0.8113449691991786,0.2109856262833676,5.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2131399974335942,0.07429744642628,0.2150648017451559,0.0478634672141665,451463,7200,3,7,0.0,0.0,0.0,0.0,1.0,1.3076604860118306,2.2330765665867003,4.702234486692012,3.287329414997721,0
117,eattra.sh,2512.0,203.0,2516.0,719.0,0.9390654205607476,0.0758878504672897,0.9409124906507106,0.268885564697083,14.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1770093457943925,0.0358878504672897,0.3375700934579439,0.0609345794392523,16144,10231,1,19,0.0,0.0,0.0,0.0,0.0,1.5524632891554089,1.906368585993873,3.686972846620717,2.4242794103012835,0
118,edm.haus,3236.0,1028.0,960.0,1458.0,1.3032621828433346,0.4140153040676601,0.386784850926672,0.5874294923448832,3.0,14.0,12.0,12.0,16.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2271445831655256,0.1925090616190092,0.1409585179218687,0.1751913008457511,41241,26612,6,0,0.0,0.0,0.0,0.0,1.0,1.2009369551760027,1.5524632891554089,3.845930384939692,3.176865676256685,0
119,edolas.world,37925.0,3000.0,23011.0,4321.0,1.577250987731337,0.1247660636306924,0.9570370986524704,0.1797121943104308,30.0,12530.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2479725514660012,0.0550218340611353,0.3032231233104595,0.0379288833437305,312565,28128,10,48,0.0,0.0,0.0,0.0,0.0,1.762734383267615,4.819387480799459,5.796345507409942,3.797696104623708,0
120,elenctic.com,1.0,0.0,2.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.122462048309373,0.0,1.0,0.0,0
121,elves.forsale,37922.0,2264.0,25228.0,1927.0,1.0920976845985486,0.0651998617670775,0.7265501252771938,0.0554963568816058,8.0,57977.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2020216564911876,0.0298640709595668,0.2744643474254118,0.0169191337403524,459678,11743,8,36,0.0,0.0,0.0,0.0,0.0,1.414213562373095,6.221225687416224,5.79626908636099,3.623648555626259,1
122,engineered.space,15326.0,1453.0,8703.0,2044.0,1.807311320754717,0.1713443396226415,1.0264182096945391,0.2410661634626725,1.0,2375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2724646226415094,0.0778891509433962,0.3468160377358491,0.0511792452830188,486165,21507,4,40,0.0,0.0,0.0,0.0,1.0,1.0,3.652671384563594,4.983924677891714,3.3654587284301822,0
123,eveningzoo.club,289673.0,17355.0,220145.0,14178.0,1.6862040863845391,0.1010245066651143,1.2814848447805156,0.0825314775684124,26.0,7256.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2495488678037138,0.0462454159147796,0.3301967518481867,0.0237935851912218,11399,5143,63,2,0.0,0.0,0.0,0.0,0.0,1.721190305691782,4.39996828069743,8.134259118990121,5.08827727986964,0
124,evri1s-connected.online,1355.0,121.0,1349.0,417.0,0.8484658735128365,0.0757670632435817,0.8452380952380952,0.2612781954887218,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1718847839699436,0.0341264871634314,0.3412648716343143,0.0504070131496556,28883,21286,1,14,0.0,0.0,0.0,0.0,0.0,1.414213562373095,1.6863768795413334,3.326518036395638,2.2239800905693152,0
125,explosion.party,14999.0,1037.0,14101.0,1334.0,1.3844378807458002,0.0957171866346686,1.301670820640635,0.1231422505307855,673.0,17845.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2228632084179435,0.039782167251246,0.310457817980432,0.0382130330441203,279930,6463,17,13,0.0,0.0,0.0,0.0,1.0,2.9603008103008337,5.111944052425033,4.966041953507621,3.181484360890152,1
126,extropian.net,11732.0,1372.0,1980.0,95.0,2.1296060991105463,0.2490470139771283,0.3594771241830065,0.0172476397966594,25.0,958.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3173897259030677,0.1179887456888727,0.1477582138319114,0.0063532401524777,1153,902,3,5,0.0,0.0,0.0,0.0,1.0,1.7099759466766968,3.1397440891510766,4.7668191535892666,3.333437769597236,0
